Transaction ID,Transaction Date,Customer ID,Customer Type,Product ID,Product Name,Product Category,Region,Sales Channel,Sales Rep ID,Quantity,Unit Price,Discount (%),Revenue,Cost/COGS
TRX-20250812-04671,2025-08-12,CUST-0650,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Distributor,REP-08,40,15000,10,540000.0,440000
TRX-20250616-04672,2025-06-16,CUST-0791,Retail,PRD-11,Shampoo 170ml,Personal Care,Sumatera,Distributor,REP-02,5,24000,5,114000.0,90000
TRX-20250919-04673,2025-09-19,CUST-0134,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Distributor,REP-02,32,15000,0,480000.0,352000
TRX-20230924-04674,2023-09-24,CUST-0274,Retail,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Modern Trade,REP-03,7,35000,0,245000.0,196000
TRX-20250618-04675,2025-06-18,CUST-0369,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Barat,Modern Trade,REP-04,4,5000,10,18000.0,14000
TRX-20251130-04676,2025-11-30,CUST-0362,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Modern Trade,REP-06,2,12500,5,23750.0,20000
TRX-20230424-04677,2023-04-24,CUST-0002,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Modern Trade,REP-01,35,19000,0,665000.0,507500
TRX-20251030-04678,2025-10-30,CUST-0434,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Barat,Direct,REP-06,9,5000,0,45000.0,31500
TRX-20250125-04679,2025-01-25,CUST-0295,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-08,5,5000,0,25000.0,17500
TRX-20240418-04680,2024-04-18,CUST-0354,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Online,REP-06,4,35000,0,140000.0,112000
TRX-20250501-04681,2025-05-01,CUST-0750,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Sumatera,Modern Trade,REP-04,3,18000,0,54000.0,40500
TRX-20230921-04682,2023-09-21,CUST-0661,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Modern Trade,REP-08,1,22000,20,17600.0,16000
TRX-20241013-04683,2024-10-13,CUST-0287,Retail,PRD-11,Shampoo 170ml,Personal Care,Sulawesi,Direct,REP-02,6,24000,10,129600.0,108000
TRX-20240229-04684,2024-02-29,CUST-0004,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Tengah,Distributor,REP-01,1,12500,0,12500.0,10000
TRX-20240205-04685,2024-02-05,CUST-0520,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Direct,REP-06,4,22000,10,79200.0,64000
TRX-20240324-04686,2024-03-24,CUST-0227,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Timur,Distributor,REP-03,9,15000,25,101250.0,99000
TRX-20230811-04687,2023-08-11,CUST-0210,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Direct,REP-01,23,25000,5,546250.0,437000
TRX-20230909-04688,2023-09-09,CUST-0695,New,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Direct,REP-03,1,15000,0,15000.0,11000
TRX-20230928-04689,2023-09-28,CUST-0726,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Direct,REP-08,1,19000,5,18050.0,14500
TRX-20240311-04690,2024-03-11,CUST-0549,Retail,PRD-06,Teh Celup Box,Beverages,Sumatera,Online,REP-02,6,9000,5,51300.0,39000
TRX-20240308-04691,2024-03-08,CUST-0579,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-06,8,5000,5,38000.0,28000
TRX-20240216-04692,2024-02-16,CUST-0071,New,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Tengah,Distributor,REP-07,6,22000,0,132000.0,96000
TRX-20260220-04693,2026-02-20,CUST-0166,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Online,REP-04,7,5000,10,31500.0,24500
TRX-20230411-04694,2023-04-11,CUST-0100,New,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Distributor,REP-01,4,15000,0,60000.0,44000
TRX-20251220-04695,2025-12-20,CUST-0770,Retail,PRD-01,Minyak Goreng 2L,Food,Sulawesi,Direct,REP-05,7,35000,0,245000.0,196000
TRX-20250916-04696,2025-09-16,CUST-0460,Wholesale,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Tengah,Distributor,REP-07,39,18000,5,666900.0,526500
TRX-20240218-04697,2024-02-18,CUST-0098,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Direct,REP-04,9,15000,10,121500.0,99000
TRX-20240528-04698,2024-05-28,CUST-0212,Retail,PRD-04,Tepung Terigu 1kg,Food,Sulawesi,Online,REP-07,5,12500,15,53125.0,50000
TRX-20230815-04699,2023-08-15,CUST-0568,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Sulawesi,Online,REP-05,34,15000,5,484500.0,374000
TRX-20241231-04700,2024-12-31,CUST-0728,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Direct,REP-07,6,65000,10,351000.0,318000
TRX-20250522-04701,2025-05-22,CUST-0428,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Timur,Modern Trade,REP-02,2,24000,5,45600.0,36000
TRX-20241110-04702,2024-11-10,CUST-0212,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Direct,REP-05,4,19000,20,60800.0,58000
TRX-20250119-04703,2025-01-19,CUST-0345,Wholesale,PRD-09,Pembersih Lantai 900ml,Home Care,Sumatera,Online,REP-06,36,18000,15,550800.0,486000
TRX-20250330-04704,2025-03-30,CUST-0506,Retail,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Online,REP-05,3,35000,5,99750.0,84000
TRX-20240524-04705,2024-05-24,CUST-0431,Wholesale,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Modern Trade,REP-05,27,65000,0,1755000.0,1431000
TRX-20240828-04706,2024-08-28,CUST-0459,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Distributor,REP-07,1,15000,0,15000.0,11000
TRX-20230620-04707,2023-06-20,CUST-0429,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Modern Trade,REP-06,3,9000,5,25650.0,19500
TRX-20251103-04708,2025-11-03,CUST-0533,Retail,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Modern Trade,REP-04,5,24000,5,114000.0,90000
TRX-20230408-04709,2023-04-08,CUST-0793,New,PRD-02,Beras Premium 5kg,Food,Jawa Tengah,Direct,REP-06,6,65000,0,390000.0,318000
TRX-20251214-04710,2025-12-14,CUST-0281,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Direct,REP-03,43,16000,0,688000.0,559000
TRX-20231128-04711,2023-11-28,CUST-0408,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-05,3,25000,10,67500.0,57000
TRX-20250623-04712,2025-06-23,CUST-0340,New,PRD-11,Shampoo 170ml,Personal Care,Jawa Barat,Online,REP-07,8,24000,5,182400.0,144000
TRX-20241119-04713,2024-11-19,CUST-0641,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Modern Trade,REP-03,34,35000,0,1190000.0,952000
TRX-20230819-04714,2023-08-19,CUST-0253,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Direct,REP-07,34,25000,0,850000.0,646000
TRX-20251030-04715,2025-10-30,CUST-0019,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Barat,Distributor,REP-06,4,25000,10,90000.0,76000
TRX-20240307-04716,2024-03-07,CUST-0556,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Direct,REP-05,38,12500,0,475000.0,380000
TRX-20240715-04717,2024-07-15,CUST-0525,New,PRD-04,Tepung Terigu 1kg,Food,Jawa Timur,Distributor,REP-02,1,12500,20,10000.0,10000
TRX-20230605-04718,2023-06-05,CUST-0504,Wholesale,PRD-02,Beras Premium 5kg,Food,Sumatera,Modern Trade,REP-07,22,65000,10,1287000.0,1166000
TRX-20230213-04719,2023-02-13,CUST-0174,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jawa Tengah,Modern Trade,REP-03,15,24000,5,342000.0,270000
TRX-20250425-04720,2025-04-25,CUST-0147,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Modern Trade,REP-04,43,12500,10,483750.0,430000
TRX-20230522-04721,2023-05-22,CUST-0104,Retail,PRD-07,Susu UHT 1L,Beverages,Sumatera,Distributor,REP-02,5,19000,0,95000.0,72500
TRX-20241218-04722,2024-12-18,CUST-0405,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Barat,Distributor,REP-01,1,22000,0,22000.0,16000
TRX-20230104-04723,2023-01-04,CUST-0198,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Modern Trade,REP-04,3,15000,0,45000.0,33000
TRX-20250112-04724,2025-01-12,CUST-0663,New,PRD-01,Minyak Goreng 2L,Food,Sulawesi,Modern Trade,REP-04,13,35000,0,455000.0,364000
TRX-20240509-04725,2024-05-09,CUST-0115,New,PRD-02,Beras Premium 5kg,Food,Jawa Tengah,Distributor,REP-03,3,65000,0,195000.0,159000
TRX-20230212-04726,2023-02-12,CUST-0358,Retail,PRD-11,Shampoo 170ml,Personal Care,Sulawesi,Online,REP-01,4,24000,10,86400.0,72000
TRX-20250427-04727,2025-04-27,CUST-0797,Retail,PRD-07,Susu UHT 1L,Beverages,Sumatera,Online,REP-03,6,19000,25,85500.0,87000
TRX-20250504-04728,2025-05-04,CUST-0353,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Distributor,REP-01,3,19000,20,45600.0,43500
TRX-20260629-04729,2026-06-29,CUST-0760,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Direct,REP-06,3,25000,20,60000.0,57000
TRX-20240316-04730,2024-03-16,CUST-0616,New,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-03,3,5000,20,12000.0,10500
TRX-20231110-04731,2023-11-10,CUST-0595,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Direct,REP-01,6,65000,20,312000.0,318000
TRX-20251026-04732,2025-10-26,CUST-0055,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Timur,Online,REP-07,5,16000,10,72000.0,65000
TRX-20230710-04733,2023-07-10,CUST-0654,Wholesale,PRD-06,Teh Celup Box,Beverages,Jawa Tengah,Distributor,REP-03,26,9000,5,222300.0,169000
TRX-20260510-04734,2026-05-10,CUST-0334,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Distributor,REP-04,11,16000,0,176000.0,143000
TRX-20250612-04735,2025-06-12,CUST-0233,New,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Distributor,REP-06,4,12500,10,45000.0,40000
TRX-20250531-04736,2025-05-31,CUST-0469,Retail,PRD-06,Teh Celup Box,Beverages,Sulawesi,Distributor,REP-03,9,9000,5,76950.0,58500
TRX-20230731-04737,2023-07-31,CUST-0537,Retail,PRD-06,Teh Celup Box,Beverages,Sumatera,Distributor,REP-06,2,9000,5,17100.0,13000
TRX-20230602-04738,2023-06-02,CUST-0487,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Timur,Direct,REP-07,21,15000,10,283500.0,231000
TRX-20241030-04739,2024-10-30,CUST-0493,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Barat,Distributor,REP-03,32,25000,0,800000.0,608000
TRX-20260608-04740,2026-06-08,CUST-0050,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Online,REP-02,6,22000,5,125400.0,96000
TRX-20230504-04741,2023-05-04,CUST-0284,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Direct,REP-05,8,65000,5,494000.0,424000
TRX-20240815-04742,2024-08-15,CUST-0019,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Timur,Online,REP-02,5,15000,5,71250.0,55000
TRX-20230308-04743,2023-03-08,CUST-0231,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Online,REP-07,1,15000,10,13500.0,11000
TRX-20251028-04744,2025-10-28,CUST-0713,New,PRD-09,Pembersih Lantai 900ml,Home Care,Sumatera,Direct,REP-07,5,18000,0,90000.0,67500
TRX-20260429-04745,2026-04-29,CUST-0667,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Tengah,Modern Trade,REP-02,10,22000,5,209000.0,160000
TRX-20250114-04746,2025-01-14,CUST-0445,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Direct,REP-04,2,35000,5,66500.0,56000
TRX-20250220-04747,2025-02-20,CUST-0412,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Online,REP-08,4,5000,20,16000.0,14000
TRX-20260128-04748,2026-01-28,CUST-0620,New,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Modern Trade,REP-07,6,12500,25,56250.0,60000
TRX-20230902-04749,2023-09-02,CUST-0381,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Tengah,Distributor,REP-06,2,12500,10,22500.0,20000
TRX-20240823-04750,2024-08-23,CUST-0524,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Sulawesi,Distributor,REP-06,6,18000,10,97200.0,81000
TRX-20230518-04751,2023-05-18,CUST-0568,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Distributor,REP-06,27,15000,10,364500.0,297000
TRX-20230804-04752,2023-08-04,CUST-0359,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Jawa Tengah,Distributor,REP-03,28,12500,0,350000.0,280000
TRX-20230319-04753,2023-03-19,CUST-0318,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Barat,Direct,REP-07,10,19000,15,161500.0,145000
TRX-20231220-04754,2023-12-20,CUST-0766,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Barat,Distributor,REP-06,2,19000,0,38000.0,29000
TRX-20240317-04755,2024-03-17,CUST-0366,Retail,PRD-03,Gula Pasir 1kg,Food,Sulawesi,Direct,REP-06,10,16000,20,128000.0,130000
TRX-20230515-04756,2023-05-15,CUST-0179,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Online,REP-01,4,22000,0,88000.0,64000
TRX-20231211-04757,2023-12-11,CUST-0416,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Online,REP-01,9,35000,0,315000.0,252000
TRX-20231031-04758,2023-10-31,CUST-0501,Retail,PRD-04,Tepung Terigu 1kg,Food,Sumatera,Direct,REP-03,3,12500,0,37500.0,30000
TRX-20240602-04759,2024-06-02,CUST-0233,New,PRD-07,Susu UHT 1L,Beverages,Sumatera,Direct,REP-05,3,19000,0,57000.0,43500
TRX-20230407-04760,2023-04-07,CUST-0655,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Tengah,Online,REP-08,5,65000,5,308750.0,265000
TRX-20240304-04761,2024-03-04,CUST-0784,Wholesale,PRD-09,Pembersih Lantai 900ml,Home Care,Jabodetabek,Direct,REP-05,35,18000,0,630000.0,472500
TRX-20250911-04762,2025-09-11,CUST-0338,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Modern Trade,REP-02,10,19000,20,152000.0,145000
TRX-20250420-04763,2025-04-20,CUST-0005,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Modern Trade,REP-07,38,15000,5,541500.0,418000
TRX-20230217-04764,2023-02-17,CUST-0530,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Barat,Distributor,REP-03,2,18000,5,34200.0,27000
TRX-20260507-04765,2026-05-07,CUST-0083,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Distributor,REP-01,2,9000,0,18000.0,13000
TRX-20260409-04766,2026-04-09,CUST-0514,New,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Distributor,REP-01,1,35000,0,35000.0,28000
TRX-20251008-04767,2025-10-08,CUST-0054,Retail,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Distributor,REP-07,7,24000,0,168000.0,126000
TRX-20230816-04768,2023-08-16,CUST-0281,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Direct,REP-01,21,16000,0,336000.0,273000
TRX-20230627-04769,2023-06-27,CUST-0140,Wholesale,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Modern Trade,REP-08,16,65000,5,988000.0,848000
TRX-20250111-04770,2025-01-11,CUST-0059,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jawa Barat,Distributor,REP-07,40,16000,0,640000.0,520000
TRX-20260316-04771,2026-03-16,CUST-0088,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Distributor,REP-01,45,15000,0,675000.0,495000
TRX-20240814-04772,2024-08-14,CUST-0750,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Distributor,REP-05,8,35000,0,280000.0,224000
TRX-20260425-04773,2026-04-25,CUST-0266,Wholesale,PRD-06,Teh Celup Box,Beverages,Jawa Tengah,Distributor,REP-05,63,9000,5,538650.0,409500
TRX-20230228-04774,2023-02-28,CUST-0466,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Online,REP-08,5,5000,20,20000.0,17500
TRX-20240819-04775,2024-08-19,CUST-0219,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Online,REP-04,6,22000,20,105600.0,96000
TRX-20230506-04776,2023-05-06,CUST-0725,New,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Online,REP-04,4,35000,10,126000.0,112000
TRX-20240402-04777,2024-04-02,CUST-0687,New,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Direct,REP-06,6,19000,5,108300.0,87000
TRX-20250201-04778,2025-02-01,CUST-0699,Retail,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Distributor,REP-02,6,24000,0,144000.0,108000
TRX-20240504-04779,2024-05-04,CUST-0340,New,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Barat,Distributor,REP-01,6,5000,20,24000.0,21000
TRX-20240102-04780,2024-01-02,CUST-0113,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Distributor,REP-08,1,15000,15,12750.0,11000
TRX-20230602-04781,2023-06-02,CUST-0169,New,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-04,5,5000,0,25000.0,17500
TRX-20240711-04782,2024-07-11,CUST-0368,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Barat,Modern Trade,REP-06,5,24000,5,114000.0,90000
TRX-20260521-04783,2026-05-21,CUST-0410,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-06,2,25000,0,50000.0,38000
TRX-20230330-04784,2023-03-30,CUST-0015,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Online,REP-03,8,22000,5,167200.0,128000
TRX-20230724-04785,2023-07-24,CUST-0030,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Direct,REP-05,5,15000,0,75000.0,55000
TRX-20240125-04786,2024-01-25,CUST-0198,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Direct,REP-07,3,9000,10,24300.0,19500
TRX-20251130-04787,2025-11-30,CUST-0691,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Distributor,REP-07,3,35000,0,105000.0,84000
TRX-20240823-04788,2024-08-23,CUST-0121,New,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Barat,Direct,REP-08,7,18000,5,119700.0,94500
TRX-20260511-04789,2026-05-11,CUST-0377,Wholesale,PRD-09,Pembersih Lantai 900ml,Home Care,Sulawesi,Modern Trade,REP-08,31,18000,0,558000.0,418500
TRX-20241017-04790,2024-10-17,CUST-0137,New,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Online,REP-02,3,12500,0,37500.0,30000
TRX-20230702-04791,2023-07-02,CUST-0516,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-02,4,5000,0,20000.0,14000
TRX-20230624-04792,2023-06-24,CUST-0279,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Timur,Online,REP-01,1,24000,0,24000.0,18000
TRX-20240306-04793,2024-03-06,CUST-0708,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Barat,Modern Trade,REP-07,3,16000,5,45600.0,39000
TRX-20231116-04794,2023-11-16,CUST-0029,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Timur,Distributor,REP-05,3,9000,10,24300.0,19500
TRX-20230810-04795,2023-08-10,CUST-0616,New,PRD-09,Pembersih Lantai 900ml,Home Care,Jabodetabek,Direct,REP-02,3,18000,0,54000.0,40500
TRX-20250311-04796,2025-03-11,CUST-0282,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Sumatera,Modern Trade,REP-05,1,5000,10,4500.0,3500
TRX-20260330-04797,2026-03-30,CUST-0155,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jawa Timur,Distributor,REP-03,48,24000,10,1036800.0,864000
TRX-20240421-04798,2024-04-21,CUST-0144,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Tengah,Direct,REP-05,8,12500,15,85000.0,80000
TRX-20240519-04799,2024-05-19,CUST-0166,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Sumatera,Distributor,REP-07,8,25000,20,160000.0,152000
TRX-20230414-04800,2023-04-14,CUST-0083,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Barat,Direct,REP-05,6,25000,25,112500.0,114000
TRX-20241031-04801,2024-10-31,CUST-0174,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Modern Trade,REP-05,36,15000,20,432000.0,396000
TRX-20250708-04802,2025-07-08,CUST-0215,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Online,REP-04,9,16000,10,129600.0,117000
TRX-20230825-04803,2023-08-25,CUST-0153,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Distributor,REP-02,17,16000,10,244800.0,221000
TRX-20230301-04804,2023-03-01,CUST-0179,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Direct,REP-06,4,15000,0,60000.0,44000
TRX-20241031-04805,2024-10-31,CUST-0600,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Barat,Online,REP-04,32,22000,0,704000.0,512000
TRX-20230723-04806,2023-07-23,CUST-0581,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jawa Timur,Online,REP-08,13,35000,20,364000.0,364000
TRX-20240902-04807,2024-09-02,CUST-0423,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Barat,Online,REP-03,9,16000,15,122400.0,117000
TRX-20231205-04808,2023-12-05,CUST-0678,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Distributor,REP-07,6,9000,0,54000.0,39000
TRX-20250725-04809,2025-07-25,CUST-0611,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-06,6,25000,20,120000.0,114000
TRX-20250407-04810,2025-04-07,CUST-0176,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-07,5,25000,10,112500.0,95000
TRX-20240516-04811,2024-05-16,CUST-0336,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Sumatera,Distributor,REP-07,3,22000,15,56100.0,48000
TRX-20260202-04812,2026-02-02,CUST-0052,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Timur,Direct,REP-07,11,9000,0,99000.0,71500
TRX-20240122-04813,2024-01-22,CUST-0169,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-04,4,25000,0,100000.0,76000
TRX-20260602-04814,2026-06-02,CUST-0147,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-03,34,5000,0,170000.0,119000
TRX-20230226-04815,2023-02-26,CUST-0514,New,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Online,REP-05,8,65000,10,468000.0,424000
TRX-20230904-04816,2023-09-04,CUST-0530,Retail,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Distributor,REP-02,1,35000,0,35000.0,28000
TRX-20250603-04817,2025-06-03,CUST-0442,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Timur,Modern Trade,REP-08,5,22000,5,104500.0,80000
TRX-20241016-04818,2024-10-16,CUST-0386,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Modern Trade,REP-01,2,15000,25,22500.0,22000
TRX-20251216-04819,2025-12-16,CUST-0659,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Tengah,Modern Trade,REP-02,18,65000,5,1111500.0,954000
TRX-20260404-04820,2026-04-04,CUST-0567,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Tengah,Direct,REP-04,9,24000,20,172800.0,162000
TRX-20241015-04821,2024-10-15,CUST-0654,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jawa Barat,Modern Trade,REP-08,31,19000,0,589000.0,449500
TRX-20241208-04822,2024-12-08,CUST-0272,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jabodetabek,Distributor,REP-08,5,18000,10,81000.0,67500
TRX-20250615-04823,2025-06-15,CUST-0747,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Timur,Distributor,REP-01,2,18000,15,30600.0,27000
TRX-20260218-04824,2026-02-18,CUST-0211,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Modern Trade,REP-05,27,25000,0,675000.0,513000
TRX-20250808-04825,2025-08-08,CUST-0308,New,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Tengah,Online,REP-06,8,22000,5,167200.0,128000
TRX-20230219-04826,2023-02-19,CUST-0239,Retail,PRD-11,Shampoo 170ml,Personal Care,Sumatera,Distributor,REP-02,3,24000,10,64800.0,54000
TRX-20250803-04827,2025-08-03,CUST-0319,Retail,PRD-11,Shampoo 170ml,Personal Care,Sumatera,Modern Trade,REP-05,7,24000,10,151200.0,126000
TRX-20230804-04828,2023-08-04,CUST-0438,Retail,PRD-06,Teh Celup Box,Beverages,Sumatera,Online,REP-04,4,9000,20,28800.0,26000
TRX-20250428-04829,2025-04-28,CUST-0796,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Sumatera,Online,REP-06,59,25000,20,1180000.0,1121000
TRX-20240916-04830,2024-09-16,CUST-0517,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Modern Trade,REP-08,3,65000,10,175500.0,159000
TRX-20260609-04831,2026-06-09,CUST-0323,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Modern Trade,REP-02,1,12500,0,12500.0,10000
TRX-20230306-04832,2023-03-06,CUST-0615,New,PRD-10,Sabun Mandi Batang,Personal Care,Sumatera,Modern Trade,REP-08,6,5000,0,30000.0,21000
TRX-20250819-04833,2025-08-19,CUST-0366,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Distributor,REP-03,6,35000,0,210000.0,168000
TRX-20240403-04834,2024-04-03,CUST-0226,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Sumatera,Direct,REP-08,43,24000,0,1032000.0,774000
