Transaction ID,Transaction Date,Customer ID,Customer Type,Product ID,Product Name,Product Category,Region,Sales Channel,Sales Rep ID,Quantity,Unit Price,Discount (%),Revenue,Cost/COGS
TRX-20251118-07654,2025-11-18,CUST-0134,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Direct,REP-06,35,19000,10,598500.0,507500
TRX-20230302-07655,2023-03-02,CUST-0243,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Direct,REP-01,5,12500,0,62500.0,50000
TRX-20240406-07656,2024-04-06,CUST-0457,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Barat,Direct,REP-03,30,25000,5,712500.0,570000
TRX-20230811-07657,2023-08-11,CUST-0514,New,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Direct,REP-04,5,65000,15,276250.0,265000
TRX-20240623-07658,2024-06-23,CUST-0045,New,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Distributor,REP-06,2,15000,0,30000.0,22000
TRX-20260424-07659,2026-04-24,CUST-0498,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Direct,REP-04,10,16000,15,136000.0,130000
TRX-20230716-07660,2023-07-16,CUST-0127,New,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Modern Trade,REP-03,3,65000,0,195000.0,159000
TRX-20250610-07661,2025-06-10,CUST-0385,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Timur,Online,REP-08,5,16000,10,72000.0,65000
TRX-20240728-07662,2024-07-28,CUST-0624,Retail,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Online,REP-01,1,12500,25,9375.0,10000
TRX-20230409-07663,2023-04-09,CUST-0297,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Distributor,REP-05,2,12500,0,25000.0,20000
TRX-20250114-07664,2025-01-14,CUST-0219,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Distributor,REP-06,9,19000,5,162450.0,130500
TRX-20230407-07666,2023-04-07,CUST-0076,New,PRD-11,Shampoo 170ml,Personal Care,Jawa Timur,Distributor,REP-01,7,24000,10,151200.0,126000
TRX-20230203-07667,2023-02-03,CUST-0705,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Modern Trade,REP-06,5,35000,5,166250.0,140000
TRX-20260619-07668,2026-06-19,CUST-0460,Wholesale,PRD-03,Gula Pasir 1kg,Food,Sulawesi,Online,REP-07,28,16000,10,403200.0,364000
TRX-20260307-07669,2026-03-07,CUST-0579,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-08,6,25000,5,142500.0,114000
TRX-20241130-07670,2024-11-30,CUST-0539,Retail,PRD-04,Tepung Terigu 1kg,Food,Sumatera,Direct,REP-02,3,12500,0,37500.0,30000
TRX-20230513-07671,2023-05-13,CUST-0485,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Direct,REP-08,5,18000,0,90000.0,67500
TRX-20230321-07672,2023-03-21,CUST-0288,New,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Direct,REP-07,2,9000,0,18000.0,13000
TRX-20230313-07673,2023-03-13,CUST-0662,New,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Modern Trade,REP-06,4,35000,5,133000.0,112000
TRX-20240410-07676,2024-04-10,CUST-0546,New,PRD-07,Susu UHT 1L,Beverages,Sumatera,Online,REP-07,3,19000,20,45600.0,43500
TRX-20230119-07677,2023-01-19,CUST-0638,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Timur,Modern Trade,REP-02,1,15000,15,12750.0,11000
TRX-20230917-07678,2023-09-17,CUST-0776,New,PRD-04,Tepung Terigu 1kg,Food,Sumatera,Modern Trade,REP-01,1,12500,0,12500.0,10000
TRX-20230409-07679,2023-04-09,CUST-0446,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Distributor,REP-08,36,35000,10,1134000.0,1008000
TRX-20240707-07680,2024-07-07,CUST-0249,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Direct,REP-06,1,9000,0,9000.0,6500
TRX-20240705-07681,2024-07-05,CUST-0225,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Distributor,REP-03,1,19000,0,19000.0,14500
TRX-20241223-07682,2024-12-23,CUST-0222,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Barat,Direct,REP-02,3,18000,0,54000.0,40500
TRX-20240420-07684,2024-04-20,CUST-0229,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Modern Trade,REP-01,3,65000,20,156000.0,159000
TRX-20231104-07685,2023-11-04,CUST-0257,New,PRD-05,Kopi Bubuk 200g,Beverages,Sumatera,Online,REP-01,8,22000,20,140800.0,128000
TRX-20231105-07686,2023-11-05,CUST-0495,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Sumatera,Direct,REP-06,3,22000,0,66000.0,48000
TRX-20250317-07687,2025-03-17,CUST-0019,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Direct,REP-02,2,16000,20,25600.0,26000
TRX-20240108-07688,2024-01-08,CUST-0112,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Online,REP-08,5,16000,0,80000.0,65000
TRX-20240405-07690,2024-04-05,CUST-0551,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Distributor,REP-07,8,15000,15,102000.0,88000
TRX-20260404-07691,2026-04-04,CUST-0092,New,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Distributor,REP-02,11,15000,20,132000.0,121000
TRX-20240727-07692,2024-07-27,CUST-0373,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Timur,Online,REP-04,4,35000,20,112000.0,112000
TRX-20250726-07693,2025-07-26,CUST-0313,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Direct,REP-03,25,35000,5,831250.0,700000
TRX-20240902-07694,2024-09-02,CUST-0552,New,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Modern Trade,REP-03,3,16000,5,45600.0,39000
TRX-20260616-07695,2026-06-16,CUST-0027,New,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Distributor,REP-02,3,65000,15,165750.0,159000
TRX-20231003-07696,2023-10-03,CUST-0416,Retail,PRD-07,Susu UHT 1L,Beverages,Sulawesi,Online,REP-02,3,19000,20,45600.0,43500
TRX-20251005-07697,2025-10-05,CUST-0108,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Distributor,REP-07,27,16000,5,410400.0,351000
TRX-20240515-07699,2024-05-15,CUST-0313,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Sulawesi,Distributor,REP-06,26,25000,0,650000.0,494000
TRX-20230124-07700,2023-01-24,CUST-0031,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Modern Trade,REP-04,5,19000,0,95000.0,72500
TRX-20240427-07702,2024-04-27,CUST-0573,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Direct,REP-07,8,18000,5,136800.0,108000
TRX-20230429-07703,2023-04-29,CUST-0292,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Distributor,REP-05,1,18000,0,18000.0,13500
TRX-20250915-07704,2025-09-15,CUST-0365,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Timur,Distributor,REP-02,6,15000,5,85500.0,66000
TRX-20260612-07705,2026-06-12,CUST-0068,New,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Distributor,REP-01,2,16000,0,32000.0,26000
TRX-20240225-07706,2024-02-25,CUST-0564,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Modern Trade,REP-03,2,65000,5,123500.0,106000
TRX-20230705-07707,2023-07-05,CUST-0278,New,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Timur,Online,REP-02,5,18000,10,81000.0,67500
TRX-20241111-07708,2024-11-11,CUST-0135,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Direct,REP-04,5,25000,0,125000.0,95000
TRX-20240201-07709,2024-02-01,CUST-0022,Retail,PRD-07,Susu UHT 1L,Beverages,Sulawesi,Direct,REP-02,6,19000,10,102600.0,87000
TRX-20230321-07710,2023-03-21,CUST-0388,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Distributor,REP-04,40,12500,15,425000.0,400000
TRX-20241208-07711,2024-12-08,CUST-0229,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Modern Trade,REP-07,4,5000,0,20000.0,14000
TRX-20240328-07712,2024-03-28,CUST-0214,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Distributor,REP-05,6,19000,5,108300.0,87000
TRX-20231226-07713,2023-12-26,CUST-0277,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Direct,REP-02,8,65000,0,520000.0,424000
TRX-20260108-07714,2026-01-08,CUST-0109,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Distributor,REP-07,9,12500,10,101250.0,90000
TRX-20230425-07715,2023-04-25,CUST-0397,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Online,REP-03,6,19000,0,114000.0,87000
TRX-20230925-07716,2023-09-25,CUST-0338,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Distributor,REP-04,3,22000,0,66000.0,48000
TRX-20240531-07717,2024-05-31,CUST-0760,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Online,REP-07,6,16000,15,81600.0,78000
TRX-20230505-07718,2023-05-05,CUST-0104,Retail,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Modern Trade,REP-03,9,12500,5,106875.0,90000
TRX-20230209-07719,2023-02-09,CUST-0434,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Sumatera,Distributor,REP-03,1,25000,20,20000.0,19000
TRX-20250619-07720,2025-06-19,CUST-0428,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-01,1,5000,25,3750.0,3500
TRX-20250731-07722,2025-07-31,CUST-0664,Retail,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Direct,REP-02,3,35000,0,105000.0,84000
TRX-20241215-07723,2024-12-15,CUST-0136,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Direct,REP-07,29,19000,15,468350.0,420500
TRX-20230413-07726,2023-04-13,CUST-0738,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Tengah,Distributor,REP-08,3,24000,20,57600.0,54000
TRX-20230416-07727,2023-04-16,CUST-0346,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Online,REP-08,4,65000,5,247000.0,212000
TRX-20260616-07729,2026-06-16,CUST-0799,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-05,12,5000,25,45000.0,42000
TRX-20230607-07730,2023-06-07,CUST-0541,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Online,REP-08,25,15000,10,337500.0,275000
TRX-20260404-07731,2026-04-04,CUST-0204,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Barat,Direct,REP-08,9,19000,0,171000.0,130500
TRX-20250915-07732,2025-09-15,CUST-0750,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Timur,Distributor,REP-06,1,5000,0,5000.0,3500
TRX-20230530-07733,2023-05-30,CUST-0384,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Barat,Direct,REP-04,26,5000,0,130000.0,91000
TRX-20250608-07734,2025-06-08,CUST-0101,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Online,REP-04,32,15000,0,480000.0,352000
TRX-20240924-07735,2024-09-24,CUST-0713,New,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Tengah,Direct,REP-04,5,18000,5,85500.0,67500
TRX-20251017-07736,2025-10-17,CUST-0525,New,PRD-11,Shampoo 170ml,Personal Care,Sumatera,Online,REP-07,3,24000,20,57600.0,54000
TRX-20241213-07737,2024-12-13,CUST-0068,New,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Barat,Direct,REP-02,6,22000,0,132000.0,96000
TRX-20240804-07738,2024-08-04,CUST-0282,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Tengah,Online,REP-05,1,25000,0,25000.0,19000
TRX-20230816-07739,2023-08-16,CUST-0194,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Tengah,Distributor,REP-04,6,12500,20,60000.0,60000
TRX-20240920-07740,2024-09-20,CUST-0589,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Online,REP-03,24,16000,25,288000.0,312000
TRX-20231001-07741,2023-10-01,CUST-0656,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Online,REP-01,1,18000,0,18000.0,13500
TRX-20230711-07742,2023-07-11,CUST-0173,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Distributor,REP-07,9,25000,25,168750.0,171000
TRX-20230829-07743,2023-08-29,CUST-0187,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Distributor,REP-08,1,35000,15,29750.0,28000
TRX-20230104-07744,2023-01-04,CUST-0740,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Barat,Direct,REP-06,30,5000,0,150000.0,105000
TRX-20250703-07745,2025-07-03,CUST-0614,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Online,REP-01,3,5000,0,15000.0,10500
TRX-20260531-07746,2026-05-31,CUST-0692,New,PRD-01,Minyak Goreng 2L,Food,Jawa Timur,Modern Trade,REP-05,10,35000,0,350000.0,280000
TRX-20230408-07747,2023-04-08,CUST-0532,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Direct,REP-01,40,15000,10,540000.0,440000
TRX-20251215-07748,2025-12-15,CUST-0011,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Modern Trade,REP-07,39,22000,10,772200.0,624000
TRX-20241012-07749,2024-10-12,CUST-0573,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Tengah,Distributor,REP-08,4,24000,0,96000.0,72000
TRX-20260215-07750,2026-02-15,CUST-0047,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Modern Trade,REP-04,42,12500,0,525000.0,420000
TRX-20240602-07751,2024-06-02,CUST-0600,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Distributor,REP-02,40,35000,10,1260000.0,1120000
TRX-20250715-07752,2025-07-15,CUST-0788,Retail,PRD-06,Teh Celup Box,Beverages,Sulawesi,Distributor,REP-04,6,9000,5,51300.0,39000
TRX-20240629-07753,2024-06-29,CUST-0113,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Barat,Direct,REP-04,7,22000,15,130900.0,112000
TRX-20250301-07755,2025-03-01,CUST-0001,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Distributor,REP-04,3,22000,15,56100.0,48000
TRX-20231012-07756,2023-10-12,CUST-0235,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Distributor,REP-03,1,19000,15,16150.0,14500
TRX-20231118-07757,2023-11-18,CUST-0215,Retail,PRD-03,Gula Pasir 1kg,Food,Sulawesi,Direct,REP-01,4,16000,0,64000.0,52000
TRX-20240114-07758,2024-01-14,CUST-0389,Retail,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Direct,REP-01,5,35000,0,175000.0,140000
TRX-20240709-07760,2024-07-09,CUST-0645,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Direct,REP-07,5,19000,0,95000.0,72500
TRX-20251205-07761,2025-12-05,CUST-0103,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Direct,REP-03,58,15000,15,739500.0,638000
TRX-20250719-07762,2025-07-19,CUST-0236,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Timur,Online,REP-02,1,16000,10,14400.0,13000
TRX-20231204-07763,2023-12-04,CUST-0493,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Modern Trade,REP-08,42,35000,15,1249500.0,1176000
TRX-20241104-07764,2024-11-04,CUST-0438,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Barat,Direct,REP-08,8,24000,0,192000.0,144000
TRX-20250423-07765,2025-04-23,CUST-0019,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Timur,Direct,REP-07,1,15000,15,12750.0,11000
TRX-20241111-07766,2024-11-11,CUST-0636,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Tengah,Distributor,REP-04,26,22000,0,572000.0,416000
TRX-20230702-07767,2023-07-02,CUST-0601,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Online,REP-04,34,24000,0,816000.0,612000
TRX-20250531-07768,2025-05-31,CUST-0300,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Direct,REP-05,10,18000,20,144000.0,135000
TRX-20250324-07769,2025-03-24,CUST-0532,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Direct,REP-05,51,19000,5,920550.0,739500
TRX-20250313-07770,2025-03-13,CUST-0186,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-04,5,5000,10,22500.0,17500
TRX-20240108-07771,2024-01-08,CUST-0770,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Direct,REP-06,5,35000,0,175000.0,140000
TRX-20251212-07772,2025-12-12,CUST-0603,Retail,PRD-02,Beras Premium 5kg,Food,Sumatera,Distributor,REP-05,7,65000,15,386750.0,371000
TRX-20240216-07773,2024-02-16,CUST-0310,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Direct,REP-03,36,15000,20,432000.0,396000
TRX-20231010-07774,2023-10-10,CUST-0076,New,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Barat,Online,REP-04,6,18000,5,102600.0,81000
TRX-20230120-07775,2023-01-20,CUST-0015,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Sumatera,Online,REP-02,1,22000,0,22000.0,16000
TRX-20231128-07776,2023-11-28,CUST-0273,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Direct,REP-05,22,5000,0,110000.0,77000
TRX-20240910-07777,2024-09-10,CUST-0302,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Direct,REP-04,4,19000,0,76000.0,58000
TRX-20240923-07778,2024-09-23,CUST-0369,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Sumatera,Distributor,REP-07,5,5000,0,25000.0,17500
TRX-20230816-07779,2023-08-16,CUST-0715,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Modern Trade,REP-08,23,19000,0,437000.0,333500
TRX-20260513-07781,2026-05-13,CUST-0753,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Timur,Direct,REP-04,4,12500,0,50000.0,40000
TRX-20231221-07782,2023-12-21,CUST-0440,Retail,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Distributor,REP-05,5,35000,5,166250.0,140000
TRX-20260317-07783,2026-03-17,CUST-0694,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Sulawesi,Online,REP-02,52,24000,20,998400.0,936000
TRX-20240301-07784,2024-03-01,CUST-0123,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Tengah,Modern Trade,REP-03,9,9000,0,81000.0,58500
TRX-20230209-07785,2023-02-09,CUST-0071,New,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Direct,REP-01,2,24000,5,45600.0,36000
TRX-20241202-07786,2024-12-02,CUST-0356,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Distributor,REP-05,62,19000,15,1001300.0,899000
TRX-20260219-07787,2026-02-19,CUST-0236,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Direct,REP-05,5,19000,0,95000.0,72500
TRX-20240227-07788,2024-02-27,CUST-0038,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Barat,Online,REP-02,35,5000,0,175000.0,122500
TRX-20230627-07789,2023-06-27,CUST-0393,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Online,REP-07,6,35000,0,210000.0,168000
TRX-20240228-07790,2024-02-28,CUST-0277,Retail,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Direct,REP-01,2,12500,0,25000.0,20000
TRX-20250816-07791,2025-08-16,CUST-0076,New,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Online,REP-07,1,9000,5,8550.0,6500
TRX-20250915-07792,2025-09-15,CUST-0184,New,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Direct,REP-01,10,5000,0,50000.0,35000
TRX-20240501-07793,2024-05-01,CUST-0377,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Tengah,Modern Trade,REP-02,36,25000,0,900000.0,684000
TRX-20250318-07794,2025-03-18,CUST-0265,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Timur,Distributor,REP-05,10,25000,0,250000.0,190000
TRX-20230723-07795,2023-07-23,CUST-0636,Wholesale,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Direct,REP-07,26,9000,5,222300.0,169000
TRX-20230804-07796,2023-08-04,CUST-0214,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Tengah,Modern Trade,REP-08,5,5000,0,25000.0,17500
TRX-20251005-07797,2025-10-05,CUST-0455,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Tengah,Modern Trade,REP-03,8,18000,5,136800.0,108000
TRX-20230806-07798,2023-08-06,CUST-0293,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Sumatera,Modern Trade,REP-03,20,12500,15,212500.0,200000
TRX-20230708-07799,2023-07-08,CUST-0637,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Barat,Distributor,REP-02,35,25000,5,831250.0,665000
TRX-20230603-07800,2023-06-03,CUST-0295,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Sumatera,Online,REP-07,8,18000,0,144000.0,108000
TRX-20230507-07802,2023-05-07,CUST-0773,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Direct,REP-06,2,25000,10,45000.0,38000
TRX-20230311-07803,2023-03-11,CUST-0123,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Direct,REP-04,2,16000,0,32000.0,26000
TRX-20241218-07804,2024-12-18,CUST-0592,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Online,REP-03,53,19000,10,906300.0,768500
TRX-20260123-07805,2026-01-23,CUST-0653,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Modern Trade,REP-04,29,5000,0,145000.0,101500
TRX-20240306-07806,2024-03-06,CUST-0236,Retail,PRD-02,Beras Premium 5kg,Food,Sulawesi,Modern Trade,REP-08,1,65000,5,61750.0,53000
TRX-20240615-07807,2024-06-15,CUST-0569,New,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Timur,Modern Trade,REP-07,1,5000,0,5000.0,3500
TRX-20240630-07808,2024-06-30,CUST-0461,New,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Tengah,Direct,REP-03,7,18000,5,119700.0,94500
TRX-20260323-07809,2026-03-23,CUST-0075,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Modern Trade,REP-08,7,19000,0,133000.0,101500
TRX-20230320-07810,2023-03-20,CUST-0157,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Sumatera,Distributor,REP-03,5,15000,5,71250.0,55000
TRX-20240605-07811,2024-06-05,CUST-0077,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Barat,Distributor,REP-07,3,19000,0,57000.0,43500
TRX-20231224-07812,2023-12-24,CUST-0010,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Barat,Online,REP-05,16,18000,25,216000.0,216000
TRX-20250126-07813,2025-01-26,CUST-0340,New,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Modern Trade,REP-04,5,9000,0,45000.0,32500
TRX-20251031-07814,2025-10-31,CUST-0358,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Distributor,REP-05,9,35000,10,283500.0,252000
TRX-20260131-07815,2026-01-31,CUST-0483,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Timur,Distributor,REP-06,8,18000,0,144000.0,108000
TRX-20240502-07816,2024-05-02,CUST-0113,Retail,PRD-01,Minyak Goreng 2L,Food,Sumatera,Direct,REP-05,2,35000,0,70000.0,56000
TRX-20230131-07817,2023-01-31,CUST-0644,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Timur,Direct,REP-06,6,9000,10,48600.0,39000
TRX-20240819-07818,2024-08-19,CUST-0134,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Sumatera,Direct,REP-06,20,15000,0,300000.0,220000
TRX-20230501-07819,2023-05-01,CUST-0698,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Timur,Modern Trade,REP-07,6,18000,20,86400.0,81000
TRX-20230429-07820,2023-04-29,CUST-0158,Wholesale,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Barat,Direct,REP-02,36,18000,15,550800.0,486000
TRX-20250330-07821,2025-03-30,CUST-0190,Wholesale,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Distributor,REP-05,45,65000,10,2632500.0,2385000
TRX-20240727-07822,2024-07-27,CUST-0721,New,PRD-04,Tepung Terigu 1kg,Food,Sumatera,Direct,REP-02,5,12500,0,62500.0,50000
TRX-20240401-07824,2024-04-01,CUST-0277,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Online,REP-03,10,65000,0,650000.0,530000
TRX-20260610-07825,2026-06-10,CUST-0756,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jawa Timur,Modern Trade,REP-06,40,16000,0,640000.0,520000
TRX-20240927-07826,2024-09-27,CUST-0728,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Distributor,REP-02,6,65000,25,292500.0,318000
TRX-20250814-07827,2025-08-14,CUST-0451,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-01,8,25000,10,180000.0,152000
TRX-20231022-07828,2023-10-22,CUST-0030,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Distributor,REP-05,4,16000,20,51200.0,52000
TRX-20260123-07829,2026-01-23,CUST-0778,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Online,REP-04,3,16000,10,43200.0,39000
TRX-20240621-07830,2024-06-21,CUST-0172,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Direct,REP-02,2,16000,5,30400.0,26000
TRX-20250119-07831,2025-01-19,CUST-0338,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Online,REP-06,9,9000,0,81000.0,58500
TRX-20240504-07832,2024-05-04,CUST-0513,New,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Online,REP-08,3,9000,0,27000.0,19500
TRX-20230307-07834,2023-03-07,CUST-0338,Retail,PRD-06,Teh Celup Box,Beverages,Sulawesi,Modern Trade,REP-01,5,9000,10,40500.0,32500
TRX-20250927-07835,2025-09-27,CUST-0289,Retail,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Direct,REP-01,5,24000,15,102000.0,90000
